Team,TeamID,Season,Points,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Games,Target
Gonzaga,1211,2024,83.64516129032258,31.387096774193548,61.38709677419355,6.838709677419355,19.258064516129032,14.03225806451613,19.322580645161292,9.35483870967742,25.70967741935484,16.35483870967742,9.451612903225806,6.935483870967742,3.903225806451613,15.741935483870968,31.0,1
Illinois,1228,2024,84.41176470588235,29.294117647058822,62.1764705882353,8.323529411764707,23.794117647058822,17.5,23.5,11.323529411764707,26.676470588235293,13.0,10.294117647058824,4.235294117647059,3.7941176470588234,15.352941176470589,34.0,1
Iowa St,1235,2024,75.55882352941177,27.147058823529413,58.588235294117645,6.529411764705882,18.735294117647058,14.735294117647058,21.147058823529413,9.235294117647058,21.764705882352942,15.764705882352942,10.205882352941176,10.441176470588236,3.0588235294117645,16.470588235294116,34.0,1
Kansas,1242,2024,75.0,27.806451612903224,57.38709677419355,5.67741935483871,17.032258064516128,13.709677419354838,18.806451612903224,7.161290322580645,25.387096774193548,18.483870967741936,11.225806451612904,7.225806451612903,3.935483870967742,14.67741935483871,31.0,1
Michigan St,1277,2024,73.12121212121212,27.151515151515152,58.93939393939394,6.393939393939394,17.78787878787879,12.424242424242424,17.606060606060606,8.727272727272727,23.0,16.303030303030305,9.303030303030303,7.212121212121212,3.878787878787879,16.545454545454547,33.0,1
NC State,1301,2024,76.36111111111111,27.38888888888889,60.916666666666664,7.055555555555555,20.36111111111111,14.527777777777779,19.805555555555557,9.055555555555555,23.555555555555557,12.833333333333334,9.222222222222221,7.416666666666667,3.5,16.36111111111111,36.0,1
North Carolina,1314,2024,81.47058823529412,28.08823529411765,62.5,7.9411764705882355,22.441176470588236,17.352941176470587,23.029411764705884,10.5,27.735294117647058,14.5,9.911764705882353,5.794117647058823,4.088235294117647,16.647058823529413,34.0,1
Oakland,1324,2024,76.41176470588235,26.91176470588235,59.85294117647059,8.558823529411764,24.38235294117647,14.029411764705882,18.5,9.264705882352942,24.058823529411764,14.5,10.852941176470589,6.705882352941177,2.823529411764706,15.088235294117647,34.0,1
Oregon,1332,2024,75.32352941176471,27.147058823529413,59.44117647058823,7.323529411764706,21.794117647058822,13.705882352941176,19.176470588235293,8.294117647058824,22.794117647058822,13.764705882352942,9.647058823529411,7.235294117647059,3.5588235294117645,16.529411764705884,34.0,1
Tennessee,1397,2024,79.46875,27.4375,61.75,8.71875,25.5,15.875,21.1875,10.75,25.34375,16.78125,10.0,7.9375,4.65625,17.4375,32.0,1
Texas,1400,2024,76.53125,27.8125,58.6875,7.40625,20.4375,13.5,17.84375,8.5625,22.875,15.71875,10.9375,7.1875,4.5,17.46875,32.0,1
Washington St,1450,2024,74.3030303030303,27.424242424242426,58.78787878787879,6.393939393939394,18.818181818181817,13.06060606060606,18.636363636363637,9.878787878787879,25.454545454545453,12.545454545454545,10.151515151515152,5.242424242424242,4.848484848484849,16.757575757575758,33.0,1
Alabama,1104,2024,90.75,30.90625,64.78125,11.0625,30.28125,17.875,22.8125,11.0625,25.09375,16.09375,11.8125,7.25,4.15625,19.875,32.0,1
Baylor,1124,2024,80.0625,27.25,56.78125,8.5625,21.75,17.0,22.96875,9.40625,22.40625,14.6875,11.34375,6.375,3.125,16.8125,32.0,1
Clemson,1155,2024,77.40625,27.4375,58.65625,8.34375,23.59375,14.1875,17.96875,8.03125,25.875,14.65625,9.75,4.5,3.9375,15.78125,32.0,1
Colorado,1160,2024,79.29411764705883,28.323529411764707,57.44117647058823,6.882352941176471,17.470588235294116,15.764705882352942,20.264705882352942,8.264705882352942,25.705882352941178,15.882352941176471,12.029411764705882,5.9411764705882355,2.1470588235294117,14.852941176470589,34.0,1
Connecticut,1163,2024,81.47058823529412,29.08823529411765,58.64705882352941,8.794117647058824,23.970588235294116,14.5,19.529411764705884,10.088235294117647,25.176470588235293,18.529411764705884,9.117647058823529,6.235294117647059,5.382352941176471,16.235294117647058,34.0,1
Duke,1181,2024,79.84375,28.53125,59.25,8.34375,22.125,14.4375,20.0,9.0625,24.5625,15.40625,9.375,6.4375,3.6875,15.78125,32.0,1
Grand Canyon,1213,2024,78.40625,26.0,56.71875,7.03125,20.46875,19.375,25.71875,9.9375,24.125,11.8125,11.78125,8.0625,5.125,18.1875,32.0,1
Houston,1222,2024,73.02941176470588,26.352941176470587,60.73529411764706,7.705882352941177,22.235294117647058,12.617647058823529,18.176470588235293,12.382352941176471,22.41176470588235,12.941176470588236,8.352941176470589,10.0,4.735294117647059,17.794117647058822,34.0,1
James Madison,1241,2024,82.96969696969697,29.636363636363637,62.42424242424242,8.666666666666666,23.78787878787879,15.030303030303031,21.333333333333332,9.484848484848484,25.21212121212121,16.151515151515152,10.181818181818182,8.787878787878787,2.9393939393939394,17.484848484848484,33.0,1
Marquette,1266,2024,78.29411764705883,29.147058823529413,60.94117647058823,8.852941176470589,24.705882352941178,11.147058823529411,15.588235294117647,7.647058823529412,22.61764705882353,15.823529411764707,9.705882352941176,8.558823529411764,3.235294117647059,15.352941176470589,34.0,1
Northwestern,1321,2024,73.6875,26.28125,57.25,8.3125,21.09375,12.8125,17.125,7.125,21.75,15.6875,8.09375,6.9375,3.28125,17.75,32.0,1
Purdue,1345,2024,83.39393939393939,28.515151515151516,58.39393939393939,8.333333333333334,20.424242424242426,18.03030303030303,25.0,11.030303030303031,26.666666666666668,18.393939393939394,10.969696969696969,5.666666666666667,3.787878787878788,14.363636363636363,33.0,1
San Diego St,1361,2024,74.1875,25.65625,58.4375,6.90625,22.09375,15.96875,21.90625,9.75,23.96875,13.03125,10.28125,7.25,4.0625,17.71875,32.0,1
Texas A&M,1401,2024,74.79411764705883,25.352941176470587,63.470588235294116,6.882352941176471,24.205882352941178,17.205882352941178,24.264705882352942,15.205882352941176,24.058823529411764,11.294117647058824,9.323529411764707,7.117647058823529,2.8823529411764706,16.647058823529413,34.0,1
Utah St,1429,2024,78.96774193548387,28.161290322580644,57.74193548387097,6.193548387096774,19.29032258064516,16.451612903225808,23.096774193548388,7.935483870967742,24.806451612903224,15.870967741935484,10.741935483870968,6.354838709677419,4.161290322580645,17.06451612903226,31.0,1
Yale,1463,2024,73.55172413793103,27.482758620689655,59.51724137931034,7.275862068965517,21.03448275862069,11.310344827586206,16.0,8.137931034482758,24.82758620689655,14.689655172413794,8.862068965517242,5.793103448275862,3.310344827586207,15.413793103448276,29.0,1
Arkansas,1116,2025,76.60606060606061,27.151515151515152,58.24242424242424,7.121212121212121,21.393939393939394,15.181818181818182,20.696969696969695,7.545454545454546,24.515151515151516,14.454545454545455,11.454545454545455,7.606060606060606,5.636363636363637,16.12121212121212,33.0,1
Auburn,1120,2025,83.84848484848484,29.696969696969695,61.54545454545455,9.181818181818182,24.96969696969697,15.272727272727273,20.636363636363637,10.181818181818182,23.939393939393938,16.484848484848484,8.909090909090908,6.96969696969697,6.181818181818182,18.606060606060606,33.0,1
BYU,1140,2025,80.96969696969697,28.78787878787879,59.696969696969695,10.696969696969697,28.848484848484848,12.696969696969697,18.0,9.242424242424242,24.151515151515152,17.242424242424242,11.454545454545455,7.151515151515151,3.1515151515151514,16.12121212121212,33.0,1
Creighton,1166,2025,75.23529411764706,26.970588235294116,56.8235294117647,9.441176470588236,27.852941176470587,11.852941176470589,16.176470588235293,7.470588235294118,27.264705882352942,17.08823529411765,11.529411764705882,3.7058823529411766,4.5588235294117645,10.941176470588236,34.0,1
Drake,1179,2025,68.70967741935483,23.580645161290324,49.774193548387096,6.419354838709677,18.322580645161292,15.129032258064516,21.387096774193548,9.161290322580646,19.161290322580644,12.774193548387096,9.612903225806452,8.838709677419354,2.3870967741935485,16.096774193548388,31.0,1
Gonzaga,1211,2025,86.63636363636364,31.78787878787879,63.63636363636363,7.333333333333333,21.303030303030305,15.727272727272727,19.636363636363637,9.272727272727273,25.636363636363637,19.666666666666668,9.151515151515152,7.606060606060606,2.9696969696969697,16.666666666666668,33.0,1
Houston,1222,2025,74.20588235294117,26.941176470588236,58.794117647058826,8.058823529411764,20.264705882352942,12.264705882352942,16.558823529411764,10.705882352941176,22.0,11.970588235294118,8.705882352941176,7.9411764705882355,4.617647058823529,16.38235294117647,34.0,1
McNeese St,1270,2025,75.3225806451613,26.70967741935484,57.16129032258065,7.483870967741935,21.0,14.419354838709678,20.387096774193548,10.451612903225806,22.516129032258064,13.387096774193548,10.03225806451613,8.774193548387096,3.4516129032258065,16.419354838709676,31.0,1
Michigan,1276,2025,78.26470588235294,27.58823529411765,58.205882352941174,8.264705882352942,24.735294117647058,14.823529411764707,20.352941176470587,9.117647058823529,25.794117647058822,16.147058823529413,13.735294117647058,5.470588235294118,3.588235294117647,17.11764705882353,34.0,1
Purdue,1345,2025,77.87878787878788,27.666666666666668,56.45454545454545,8.272727272727273,21.515151515151516,14.272727272727273,19.545454545454547,8.181818181818182,21.454545454545453,15.969696969696969,9.878787878787879,6.545454545454546,1.696969696969697,16.09090909090909,33.0,1
St John's,1385,2025,78.70588235294117,29.529411764705884,65.5,6.029411764705882,19.852941176470587,13.617647058823529,19.764705882352942,12.147058823529411,24.294117647058822,15.852941176470589,10.529411764705882,9.176470588235293,5.205882352941177,16.58823529411765,34.0,1
Tennessee,1397,2025,74.73529411764706,25.764705882352942,56.64705882352941,8.294117647058824,24.38235294117647,14.911764705882353,20.058823529411764,9.735294117647058,23.61764705882353,15.5,9.588235294117647,6.9411764705882355,5.029411764705882,15.529411764705882,34.0,1
Texas A&M,1401,2025,74.3125,24.96875,59.96875,7.0,22.53125,17.375,25.0,13.625,23.3125,11.90625,11.8125,7.53125,4.0625,17.3125,32.0,1
Texas Tech,1403,2025,80.9090909090909,28.454545454545453,60.54545454545455,10.242424242424242,27.03030303030303,13.757575757575758,18.0,9.848484848484848,23.303030303030305,16.636363636363637,9.454545454545455,6.515151515151516,3.0303030303030303,15.727272727272727,33.0,1
UCLA,1417,2025,74.75,27.0,57.90625,7.34375,20.875,13.40625,19.0625,9.71875,20.3125,16.34375,9.96875,8.09375,3.0,17.375,32.0,1
Wisconsin,1458,2025,79.71428571428571,26.65714285714286,59.0,9.914285714285715,28.4,16.485714285714284,19.914285714285715,7.514285714285714,25.571428571428573,14.628571428571428,9.314285714285715,5.171428571428572,2.257142857142857,16.65714285714286,35.0,1
Alabama,1104,2025,91.12121212121212,31.09090909090909,64.42424242424242,10.424242424242424,29.78787878787879,18.515151515151516,25.848484848484848,10.969696969696969,28.363636363636363,16.818181818181817,12.121212121212121,6.0606060606060606,4.454545454545454,19.03030303030303,33.0,1
Arizona,1112,2025,81.73529411764706,28.735294117647058,60.794117647058826,6.823529411764706,21.058823529411764,17.441176470588236,22.235294117647058,10.5,25.705882352941178,16.294117647058822,11.264705882352942,7.705882352941177,4.294117647058823,16.647058823529413,34.0,1
Baylor,1124,2025,75.5,26.65625,59.8125,8.34375,24.0625,13.84375,18.5625,10.6875,21.40625,14.25,10.03125,7.40625,2.71875,16.46875,32.0,1
Colorado St,1161,2025,75.23529411764706,26.5,55.23529411764706,8.647058823529411,23.647058823529413,13.588235294117647,17.529411764705884,6.911764705882353,24.735294117647058,16.61764705882353,11.176470588235293,5.117647058823529,2.764705882352941,17.441176470588236,34.0,1
Connecticut,1163,2025,77.39393939393939,27.454545454545453,57.21212121212121,8.636363636363637,24.363636363636363,13.848484848484848,17.515151515151516,9.696969696969697,23.09090909090909,17.575757575757574,10.06060606060606,5.303030303030303,6.363636363636363,17.96969696969697,33.0,1
Duke,1181,2025,82.70588235294117,28.852941176470587,59.11764705882353,10.117647058823529,26.823529411764707,14.882352941176471,18.970588235294116,9.941176470588236,25.941176470588236,16.764705882352942,9.205882352941176,6.9411764705882355,3.7941176470588234,15.911764705882353,34.0,1
Florida,1196,2025,85.41176470588235,30.264705882352942,64.02941176470588,9.911764705882353,27.91176470588235,14.970588235294118,20.852941176470587,12.264705882352942,26.852941176470587,15.852941176470589,10.235294117647058,7.735294117647059,4.676470588235294,17.235294117647058,34.0,1
Illinois,1228,2025,83.81818181818181,28.818181818181817,64.03030303030303,9.363636363636363,30.060606060606062,16.818181818181817,22.151515151515152,11.787878787878787,27.848484848484848,14.969696969696969,11.272727272727273,4.393939393939394,4.181818181818182,16.181818181818183,33.0,1
Iowa St,1235,2025,80.36363636363636,27.87878787878788,58.121212121212125,7.666666666666667,21.424242424242426,16.939393939393938,22.363636363636363,8.848484848484848,23.818181818181817,15.030303030303031,11.515151515151516,9.363636363636363,3.484848484848485,16.09090909090909,33.0,1
Kentucky,1246,2025,85.3030303030303,29.696969696969695,61.60606060606061,9.606060606060606,25.696969696969695,16.303030303030305,22.09090909090909,8.636363636363637,25.90909090909091,16.848484848484848,10.515151515151516,6.757575757575758,4.03030303030303,17.363636363636363,33.0,1
Maryland,1268,2025,81.66666666666667,29.09090909090909,61.666666666666664,8.151515151515152,21.90909090909091,15.333333333333334,20.303030303030305,9.030303030303031,24.78787878787879,14.666666666666666,9.848484848484848,7.878787878787879,4.545454545454546,15.515151515151516,33.0,1
Michigan St,1277,2025,78.15151515151516,27.333333333333332,59.27272727272727,5.96969696969697,19.393939393939394,17.515151515151516,22.424242424242426,10.333333333333334,26.424242424242426,16.848484848484848,10.818181818181818,5.484848484848484,4.515151515151516,17.0,33.0,1
Mississippi,1279,2025,77.18181818181819,26.575757575757574,60.09090909090909,8.242424242424242,24.151515151515152,15.787878787878787,21.393939393939394,7.333333333333333,22.242424242424242,14.212121212121213,8.484848484848484,8.787878787878787,3.8484848484848486,18.151515151515152,33.0,1
New Mexico,1307,2025,79.96875,28.4375,62.78125,6.875,20.1875,16.21875,23.71875,9.90625,25.34375,14.65625,11.0,8.625,5.125,17.5625,32.0,1
Oregon,1332,2025,76.21212121212122,26.78787878787879,58.63636363636363,7.696969696969697,22.636363636363637,14.93939393939394,19.575757575757574,8.181818181818182,23.363636363636363,14.575757575757576,10.515151515151516,7.151515151515151,3.787878787878788,16.393939393939394,33.0,1
St Mary's CA,1388,2025,73.375,26.96875,59.375,6.46875,19.8125,12.96875,18.65625,12.28125,23.84375,15.40625,9.03125,6.21875,3.9375,15.1875,32.0,1
Vermont,1436,2003,67.79310344827586,24.82758620689655,55.86206896551724,5.275862068965517,15.482758620689655,12.862068965517242,19.551724137931036,12.96551724137931,25.724137931034484,14.206896551724139,14.068965517241379,6.862068965517241,2.9655172413793105,15.89655172413793,29.0,0
Memphis,1272,2003,74.51724137931035,26.275862068965516,60.0,7.0,20.06896551724138,14.96551724137931,22.896551724137932,14.068965517241379,25.96551724137931,16.620689655172413,13.793103448275861,7.379310344827586,5.068965517241379,18.75862068965517,29.0,0
Creighton,1166,2003,79.24242424242425,28.696969696969695,57.45454545454545,7.96969696969697,20.484848484848484,13.878787878787879,20.03030303030303,10.878787878787879,23.181818181818183,16.818181818181817,13.363636363636363,8.393939393939394,4.454545454545454,17.272727272727273,33.0,0
NC State,1301,2003,72.4,24.333333333333332,53.333333333333336,7.966666666666667,22.5,15.766666666666667,20.466666666666665,9.733333333333333,22.033333333333335,14.666666666666666,14.2,7.766666666666667,3.066666666666667,18.666666666666668,30.0,0
BYU,1140,2003,72.45161290322581,24.032258064516128,51.25806451612903,6.193548387096774,16.129032258064516,18.193548387096776,24.161290322580644,10.870967741935484,24.419354838709676,13.419354838709678,13.741935483870968,6.935483870967742,2.5161290322580645,21.419354838709676,31.0,0
Colorado St,1161,2003,74.0,26.4,52.1,4.2,11.566666666666666,17.0,24.266666666666666,10.8,23.466666666666665,15.5,16.133333333333333,5.333333333333333,4.233333333333333,20.566666666666666,30.0,0
Cincinnati,1153,2003,67.32142857142857,22.892857142857142,56.67857142857143,6.678571428571429,19.5,14.857142857142858,21.535714285714285,12.142857142857142,23.392857142857142,12.285714285714286,10.607142857142858,5.178571428571429,4.25,18.964285714285715,28.0,0
WKU,1443,2003,73.09677419354838,25.70967741935484,55.903225806451616,7.709677419354839,21.032258064516128,13.96774193548387,21.096774193548388,12.161290322580646,23.258064516129032,14.193548387096774,15.161290322580646,7.064516129032258,3.5483870967741935,18.451612903225808,31.0,0
Utah St,1429,2003,65.96666666666667,23.7,51.93333333333333,4.033333333333333,12.133333333333333,14.533333333333333,20.233333333333334,12.633333333333333,22.366666666666667,13.9,12.233333333333333,5.066666666666666,2.0,16.1,30.0,0
Holy Cross,1221,2003,69.34482758620689,24.20689655172414,52.724137931034484,5.310344827586207,14.758620689655173,15.620689655172415,22.137931034482758,12.068965517241379,24.310344827586206,15.413793103448276,13.931034482758621,7.9655172413793105,4.482758620689655,18.379310344827587,29.0,0
S Illinois,1356,2003,74.53333333333333,27.366666666666667,57.86666666666667,6.1,15.833333333333334,13.7,19.4,10.833333333333334,22.466666666666665,13.566666666666666,12.5,7.966666666666667,3.2,19.333333333333332,30.0,0
WI Milwaukee,1454,2003,77.1,27.266666666666666,57.63333333333333,7.766666666666667,21.8,14.8,21.433333333333334,11.533333333333333,23.0,17.1,14.866666666666667,8.8,3.6,20.133333333333333,30.0,0
S Carolina St,1354,2003,72.8,24.8,54.36666666666667,5.166666666666667,15.466666666666667,18.033333333333335,25.8,12.966666666666667,24.266666666666666,10.266666666666667,19.466666666666665,8.0,2.9,20.733333333333334,30.0,0
San Diego,1360,2003,74.67857142857143,25.214285714285715,53.535714285714285,6.928571428571429,18.035714285714285,17.321428571428573,26.321428571428573,11.535714285714286,26.357142857142858,16.392857142857142,18.178571428571427,5.392857142857143,3.4285714285714284,20.142857142857142,28.0,0
Dayton,1173,2003,72.79310344827586,24.482758620689655,54.206896551724135,7.517241379310345,20.862068965517242,16.310344827586206,22.79310344827586,13.482758620689655,23.17241379310345,15.206896551724139,13.310344827586206,5.379310344827586,2.9310344827586206,17.586206896551722,29.0,0
Weber St,1451,2003,74.20689655172414,24.620689655172413,52.86206896551724,6.103448275862069,18.20689655172414,18.862068965517242,25.689655172413794,10.344827586206897,22.75862068965517,14.275862068965518,12.448275862068966,6.758620689655173,0.6551724137931034,18.862068965517242,29.0,0
St Joseph's PA,1386,2003,70.62068965517241,24.24137931034483,54.41379310344828,8.03448275862069,21.862068965517242,14.10344827586207,20.655172413793103,11.172413793103448,24.137931034482758,14.0,12.931034482758621,7.206896551724138,5.551724137931035,18.75862068965517,29.0,0
Mississippi St,1280,2003,70.16666666666667,26.333333333333332,55.8,5.566666666666666,16.2,11.933333333333334,17.633333333333333,12.666666666666666,24.6,14.5,15.633333333333333,8.733333333333333,3.7333333333333334,15.9,30.0,0
Sam Houston St,1358,2003,71.77777777777777,24.296296296296298,53.370370370370374,6.481481481481482,18.074074074074073,16.703703703703702,23.51851851851852,10.777777777777779,25.962962962962962,15.592592592592593,15.703703703703704,7.814814814814815,5.592592592592593,19.59259259259259,27.0,0
Alabama,1104,2003,69.28571428571429,24.035714285714285,57.17857142857143,6.357142857142857,19.857142857142858,14.857142857142858,20.928571428571427,13.571428571428571,23.928571428571427,12.107142857142858,13.285714285714286,6.607142857142857,3.7857142857142856,18.035714285714285,28.0,0
IUPUI,1237,2003,71.25,24.4375,53.9375,6.5,18.59375,15.875,22.625,11.6875,20.90625,13.375,15.90625,8.1875,1.8125,19.34375,32.0,0
Austin Peay,1122,2003,69.70370370370371,23.555555555555557,52.074074074074076,6.0,17.185185185185187,16.59259259259259,24.0,10.62962962962963,24.22222222222222,13.407407407407407,15.222222222222221,7.037037037037037,4.666666666666667,18.666666666666668,27.0,0
UNC Wilmington,1423,2003,71.36666666666666,26.033333333333335,56.4,6.766666666666667,18.4,12.533333333333333,18.2,9.966666666666667,23.133333333333333,14.666666666666666,11.466666666666667,9.2,1.9,18.433333333333334,30.0,0
Colorado,1160,2003,75.51612903225806,27.193548387096776,61.32258064516129,4.967741935483871,15.258064516129032,16.161290322580644,23.93548387096774,14.483870967741936,27.967741935483872,13.387096774193548,14.0,6.129032258064516,6.645161290322581,17.70967741935484,31.0,0
Penn,1335,2003,70.18518518518519,24.0,51.51851851851852,9.0,21.85185185185185,13.185185185185185,18.77777777777778,9.333333333333334,24.185185185185187,14.851851851851851,13.0,7.185185185185185,2.1481481481481484,17.77777777777778,27.0,0
Wagner,1447,2003,75.54838709677419,27.225806451612904,57.67741935483871,7.032258064516129,18.322580645161292,14.064516129032258,19.29032258064516,12.0,22.35483870967742,16.096774193548388,14.96774193548387,7.516129032258065,2.806451612903226,17.580645161290324,31.0,0
LSU,1261,2003,73.2258064516129,26.806451612903224,55.064516129032256,6.741935483870968,17.580645161290324,12.870967741935484,19.870967741935484,10.612903225806452,24.516129032258064,16.387096774193548,13.870967741935484,8.0,4.161290322580645,16.35483870967742,31.0,0
Manhattan,1264,2003,76.17241379310344,25.93103448275862,57.55172413793103,5.517241379310345,15.827586206896552,18.79310344827586,23.896551724137932,11.310344827586206,23.310344827586206,13.862068965517242,14.206896551724139,9.172413793103448,3.896551724137931,21.93103448275862,29.0,0
UNC Asheville,1421,2003,71.20689655172414,24.379310344827587,56.793103448275865,6.482758620689655,18.0,15.96551724137931,20.93103448275862,12.275862068965518,23.17241379310345,13.03448275862069,16.20689655172414,7.068965517241379,3.0,19.103448275862068,29.0,0
Oregon,1332,2003,82.21875,28.59375,62.0,9.0,23.0,16.03125,20.65625,11.375,24.5,17.46875,15.21875,8.03125,2.78125,20.9375,32.0,0
ETSU,1190,2003,79.70370370370371,28.074074074074073,61.407407407407405,5.222222222222222,15.185185185185185,18.333333333333332,24.814814814814813,14.0,24.037037037037038,14.037037037037036,18.74074074074074,10.703703703703704,5.2592592592592595,19.51851851851852,27.0,0
Troy,1407,2003,79.36666666666666,28.233333333333334,65.33333333333333,9.466666666666667,28.333333333333332,13.433333333333334,19.533333333333335,15.066666666666666,24.7,15.066666666666666,13.733333333333333,9.533333333333333,5.2,16.6,30.0,0
S Illinois,1356,2004,71.27586206896552,26.310344827586206,59.172413793103445,5.9655172413793105,18.137931034482758,12.689655172413794,18.448275862068964,13.206896551724139,22.20689655172414,14.10344827586207,12.068965517241379,10.275862068965518,3.103448275862069,19.379310344827587,29.0,0
Vermont,1436,2004,66.4,23.833333333333332,55.93333333333333,6.4,19.5,12.333333333333334,18.166666666666668,11.633333333333333,24.9,14.566666666666666,12.566666666666666,7.0,2.8666666666666667,15.266666666666667,30.0,0
Dayton,1173,2004,67.96875,23.53125,52.09375,6.375,19.5,14.53125,21.6875,12.21875,25.78125,14.9375,14.28125,4.53125,2.84375,17.09375,32.0,0
Alabama St,1106,2004,61.43333333333333,20.566666666666666,48.733333333333334,5.533333333333333,16.566666666666666,14.766666666666667,22.466666666666665,11.7,22.766666666666666,10.266666666666667,17.2,7.066666666666666,3.1333333333333333,18.7,30.0,0
Valparaiso,1434,2004,72.27586206896552,24.75862068965517,55.758620689655174,5.275862068965517,16.862068965517242,17.482758620689655,24.586206896551722,11.89655172413793,26.517241379310345,15.413793103448276,16.17241379310345,6.655172413793103,3.2758620689655173,22.517241379310345,29.0,0
Florida,1196,2004,76.96666666666667,26.933333333333334,55.8,8.2,21.6,14.9,19.8,10.233333333333333,24.933333333333334,16.266666666666666,14.666666666666666,6.533333333333333,3.1333333333333333,18.866666666666667,30.0,0
UTEP,1431,2004,75.48275862068965,25.655172413793103,54.51724137931034,6.0,15.862068965517242,18.17241379310345,24.344827586206897,10.275862068965518,24.06896551724138,16.275862068965516,13.551724137931034,7.0,2.6206896551724137,17.06896551724138,29.0,0
Michigan St,1277,2004,71.44827586206897,25.0,50.48275862068966,6.379310344827586,15.793103448275861,15.068965517241379,19.586206896551722,9.10344827586207,21.379310344827587,14.724137931034482,14.620689655172415,7.068965517241379,1.8620689655172413,20.82758620689655,29.0,0
Air Force,1102,2004,60.17857142857143,20.285714285714285,42.035714285714285,8.464285714285714,22.214285714285715,11.142857142857142,15.714285714285714,6.142857142857143,15.357142857142858,13.25,10.785714285714286,7.785714285714286,2.357142857142857,16.642857142857142,28.0,0
Arizona,1112,2004,87.51724137931035,31.517241379310345,65.0,7.379310344827586,19.20689655172414,17.103448275862068,21.75862068965517,13.89655172413793,25.689655172413794,18.896551724137932,14.96551724137931,6.9655172413793105,4.551724137931035,16.06896551724138,29.0,0
Liberty,1251,2004,68.74193548387096,24.70967741935484,57.83870967741935,6.032258064516129,19.838709677419356,13.290322580645162,19.451612903225808,13.225806451612904,24.161290322580644,13.774193548387096,15.806451612903226,8.774193548387096,3.3225806451612905,19.419354838709676,31.0,0
UT San Antonio,1427,2004,72.42857142857143,24.285714285714285,56.5,7.035714285714286,19.5,16.821428571428573,23.964285714285715,12.357142857142858,25.142857142857142,12.607142857142858,17.107142857142858,6.892857142857143,2.7857142857142856,19.821428571428573,28.0,0
BYU,1140,2004,72.18518518518519,25.185185185185187,51.74074074074074,5.37037037037037,15.555555555555555,16.444444444444443,22.555555555555557,9.962962962962964,23.444444444444443,14.666666666666666,14.0,7.185185185185185,3.259259259259259,19.11111111111111,27.0,0
Princeton,1343,2004,62.5,22.346153846153847,46.65384615384615,6.038461538461538,17.576923076923077,11.76923076923077,16.53846153846154,8.576923076923077,22.192307692307693,13.115384615384615,13.5,6.653846153846154,3.269230769230769,18.115384615384617,26.0,0
Charlotte,1150,2004,79.34482758620689,27.137931034482758,60.241379310344826,7.793103448275862,22.689655172413794,17.275862068965516,26.79310344827586,14.758620689655173,26.17241379310345,16.20689655172414,15.310344827586206,8.724137931034482,2.9655172413793105,18.896551724137932,29.0,0
VCU,1433,2004,70.8,26.066666666666666,55.0,6.566666666666666,17.0,12.1,20.033333333333335,12.333333333333334,25.4,13.0,16.433333333333334,6.733333333333333,3.8666666666666667,17.566666666666666,30.0,0
Utah,1428,2004,64.90322580645162,23.322580645161292,49.29032258064516,5.967741935483871,15.193548387096774,12.290322580645162,17.225806451612904,10.64516129032258,24.0,12.806451612903226,14.225806451612904,4.451612903225806,3.5161290322580645,17.483870967741936,31.0,0
ETSU,1190,2004,77.93103448275862,28.344827586206897,61.10344827586207,5.9655172413793105,16.82758620689655,15.275862068965518,22.551724137931036,12.206896551724139,25.517241379310345,15.379310344827585,16.17241379310345,10.931034482758621,5.586206896551724,16.862068965517242,29.0,0
Northern Iowa,1320,2004,69.20689655172414,23.310344827586206,53.06896551724138,7.068965517241379,20.20689655172414,15.517241379310345,21.103448275862068,8.931034482758621,25.896551724137932,13.0,12.655172413793103,5.241379310344827,1.9655172413793103,16.96551724137931,29.0,0
Murray St,1293,2004,80.8,29.533333333333335,59.5,6.466666666666667,19.4,15.266666666666667,21.4,12.233333333333333,25.3,18.833333333333332,13.8,7.666666666666667,4.266666666666667,18.066666666666666,30.0,0
IL Chicago,1227,2004,70.0,25.483870967741936,55.903225806451616,5.0,12.709677419354838,14.03225806451613,22.129032258064516,13.290322580645162,22.161290322580644,14.774193548387096,12.580645161290322,7.67741935483871,2.7419354838709675,17.64516129032258,31.0,0
Florida A&M,1197,2004,72.1,23.066666666666666,55.766666666666666,8.466666666666667,24.4,17.5,24.533333333333335,11.433333333333334,22.533333333333335,12.7,16.933333333333334,8.333333333333334,1.6,21.9,30.0,0
South Carolina,1376,2004,70.9090909090909,25.181818181818183,57.75757575757576,6.787878787878788,20.545454545454547,13.757575757575758,20.424242424242426,12.696969696969697,23.636363636363637,14.848484848484848,13.212121212121213,8.93939393939394,5.242424242424242,18.0,33.0,0
Monmouth NJ,1284,2004,68.78125,22.9375,54.71875,7.09375,20.25,15.8125,21.1875,9.375,24.0,13.8125,13.40625,7.65625,2.625,17.53125,32.0,0
Louisiana,1418,2004,76.26923076923077,27.192307692307693,58.69230769230769,8.23076923076923,22.115384615384617,13.653846153846153,19.884615384615383,11.653846153846153,21.96153846153846,16.115384615384617,14.538461538461538,8.692307692307692,2.1153846153846154,18.653846153846153,26.0,0
